frame,ID,X,Y,Class,Color,Position,dx,dy
76,216,510,410,Player,red,Attack,-2,-1
77,216,507,414,Player,red,Attack,-3,4
78,216,505,419,Player,red,Attack,-2,5
79,216,502,427,Player,red,Attack,-3,8
80,216,499,435,Player,red,Attack,-3,8
81,216,494,431,Player,red,Attack,-5,-4
82,216,490,427,Player,red,Attack,-4,-4
83,216,492,428,Player,red,Attack,2,1
84,216,495,429,Player,red,Attack,3,1
85,216,497,429,Player,red,Attack,2,0
86,216,500,429,Player,red,Attack,3,0
87,216,503,431,Player,red,Attack,3,2
88,216,506,434,Player,red,Attack,3,3
89,216,537,412,Player,red,Attack,31,-22
90,216,568,390,Player,red,Attack,31,-22
91,216,574,381,Player,red,Attack,6,-9
92,216,580,373,Player,red,Attack,6,-8
93,216,583,370,Player,red,Attack,3,-3
94,216,586,368,Player,red,Attack,3,-2
95,216,587,369,Player,red,Attack,1,1
96,216,589,370,Player,red,Attack,2,1
73,218,538,215,Player,red,Attack,0,0
74,218,542,214,Player,red,Attack,4,-1
75,218,538,203,Player,red,Attack,-4,-11
76,218,534,192,Player,red,Attack,-4,-11
77,218,535,201,Player,red,Attack,1,9
78,218,537,211,Player,red,Attack,2,10
79,218,538,230,Player,white,Defense,1,19
80,218,540,250,Player,white,Defense,2,20
81,218,535,249,Player,red,Attack,-5,-1
82,218,531,249,Player,red,Attack,-4,0
81,226,249,508,Player,white,Defense,0,0
82,226,239,490,Player,white,Defense,-10,-18
83,226,239,490,Player,white,Defense,0,0
84,226,239,490,Player,white,Defense,0,0
83,227,258,522,Player,white,Defense,0,0
84,227,260,521,Player,white,Defense,2,-1
85,227,262,519,Player,white,Defense,2,-2
86,227,265,518,Player,white,Defense,3,-1
87,227,265,518,Player,white,Defense,0,0
88,227,265,518,Player,white,Defense,0,0
91,227,304,475,Player,white,Defense,39,-43
92,227,301,459,Player,white,Defense,-3,-16
93,227,301,460,Player,white,Defense,0,1
94,227,302,462,Player,white,Defense,1,2
95,227,299,460,Player,white,Defense,-3,-2
96,227,296,459,Player,white,Defense,-3,-1
85,228,274,538,Player,white,Defense,0,0
86,228,275,535,Player,white,Defense,1,-3
91,251,571,158,Player,red,Attack,0,0
92,251,562,157,Player,red,Attack,-9,-1
93,251,558,162,Player,red,Attack,-4,5
94,251,554,168,Player,red,Attack,-4,6
95,251,555,171,Player,red,Attack,1,3
96,251,556,175,Player,red,Attack,1,4
97,251,567,166,Player,red,Attack,11,-9
98,251,578,157,Player,red,Attack,11,-9
99,251,579,159,Player,red,Attack,1,2
100,251,581,161,Player,red,Attack,2,2
101,251,580,177,Player,red,Attack,-1,16
102,251,580,194,Player,red,Attack,0,17
103,251,586,198,Player,red,Attack,6,4
104,251,592,203,Player,red,Attack,6,5
105,251,591,196,Player,red,Attack,-1,-7
106,251,591,189,Player,red,Attack,0,-7
107,251,594,195,Player,red,Attack,3,6
108,251,597,201,Player,red,Attack,3,6
109,251,600,195,Player,white,Defense,3,-6
110,251,603,190,Player,white,Defense,3,-5
111,251,605,194,Player,white,Defense,2,4
112,251,608,198,Player,white,Defense,3,4
113,251,610,201,Player,red,Attack,2,3
114,251,612,204,Player,red,Attack,2,3
115,251,612,208,Player,white,Defense,0,4
116,251,613,212,Player,white,Defense,1,4
117,251,616,209,Player,white,Defense,3,-3
118,251,619,207,Player,white,Defense,3,-2
119,251,624,211,Player,white,Defense,5,4
120,251,629,216,Player,white,Defense,5,5
121,251,632,214,Player,white,Defense,3,-2
122,251,635,213,Player,white,Defense,3,-1
123,251,637,223,Player,white,Defense,2,10
124,251,639,233,Player,white,Defense,2,10
125,251,642,220,Player,red,Attack,3,-13
126,251,646,208,Player,red,Attack,4,-12
127,251,650,212,Player,red,Attack,4,4
128,251,654,216,Player,red,Attack,4,4
129,251,658,215,Player,red,Attack,4,-1
130,251,662,214,Player,red,Attack,4,-1
131,251,670,219,Player,red,Attack,8,5
132,251,678,225,Player,red,Attack,8,6
133,251,676,228,Player,red,Attack,-2,3
134,251,675,232,Player,red,Attack,-1,4
135,251,674,233,Player,red,Attack,-1,1
136,251,674,234,Player,red,Attack,0,1
137,251,674,233,Player,red,Attack,0,-1
138,251,674,233,Player,red,Attack,0,0
139,251,648,233,Player,red,Attack,-26,0
140,251,623,234,Player,red,Attack,-25,1
141,251,620,237,Player,white,Defense,-3,3
142,251,618,241,Player,white,Defense,-2,4
93,262,335,54,Player,white,Defense,0,0
94,262,343,65,Player,white,Defense,8,11
95,262,343,62,Player,white,Defense,0,-3
96,262,343,59,Player,white,Defense,0,-3
93,263,419,411,Player,green,Not a player,0,0
94,263,420,398,Player,green,Not a player,1,-13
95,263,420,399,Player,green,Not a player,0,1
96,263,420,400,Player,green,Not a player,0,1
97,263,407,405,Player,green,Not a player,-13,5
98,263,395,410,Player,green,Not a player,-12,5
99,263,394,410,Player,white,Defense,-1,0
100,263,393,410,Player,white,Defense,-1,0
101,263,391,418,Player,green,Not a player,-2,8
102,263,390,427,Player,green,Not a player,-1,9
103,263,393,430,Player,green,Not a player,3,3
104,263,397,433,Player,green,Not a player,4,3
105,263,397,433,Player,green,Not a player,0,0
106,263,397,433,Player,green,Not a player,0,0
107,263,398,437,Player,green,Not a player,1,4
108,263,399,441,Player,green,Not a player,1,4
109,263,397,439,Player,green,Not a player,-2,-2
110,263,395,437,Player,green,Not a player,-2,-2
111,263,399,438,Player,green,Not a player,4,1
112,263,404,439,Player,green,Not a player,5,1
113,263,404,437,Player,green,Not a player,0,-2
114,263,404,435,Player,green,Not a player,0,-2
115,263,404,430,Player,green,Not a player,0,-5
116,263,405,426,Player,green,Not a player,1,-4
117,263,407,428,Player,green,Not a player,2,2
118,263,409,430,Player,green,Not a player,2,2
119,263,411,427,Player,green,Not a player,2,-3
120,263,414,425,Player,green,Not a player,3,-2
121,263,417,429,Player,green,Not a player,3,4
122,263,420,433,Player,green,Not a player,3,4
123,263,423,436,Player,green,Not a player,3,3
124,263,427,439,Player,green,Not a player,4,3
125,263,427,437,Player,green,Not a player,0,-2
126,263,428,435,Player,green,Not a player,1,-2
127,263,429,431,Player,green,Not a player,1,-4
128,263,431,428,Player,green,Not a player,2,-3
129,263,434,427,Player,green,Not a player,3,-1
130,263,437,427,Player,green,Not a player,3,0
131,263,445,425,Player,green,Not a player,8,-2
132,263,453,424,Player,green,Not a player,8,-1
133,263,454,418,Player,green,Not a player,1,-6
134,263,456,412,Player,green,Not a player,2,-6
135,263,459,411,Player,green,Not a player,3,-1
136,263,462,410,Player,green,Not a player,3,-1
137,263,464,408,Player,green,Not a player,2,-2
138,263,466,406,Player,green,Not a player,2,-2
139,263,465,404,Player,green,Not a player,-1,-2
140,263,465,402,Player,green,Not a player,0,-2
141,263,465,403,Player,green,Not a player,0,1
142,263,465,405,Player,green,Not a player,0,2
143,263,436,372,Player,green,Not a player,-29,-33
144,263,407,339,Player,green,Not a player,-29,-33
145,263,407,338,Player,green,Not a player,0,-1
146,263,407,338,Player,green,Not a player,0,0
147,263,410,342,Player,green,Not a player,3,4
148,263,414,347,Player,green,Not a player,4,5
149,263,413,353,Player,green,Not a player,-1,6
150,263,413,359,Player,green,Not a player,0,6
151,263,412,360,Player,green,Not a player,-1,1
152,263,412,361,Player,green,Not a player,0,1
153,263,413,374,Player,green,Not a player,1,13
154,263,414,387,Player,green,Not a player,1,13
155,263,414,391,Player,green,Not a player,0,4
156,263,414,395,Player,green,Not a player,0,4
157,263,413,401,Player,green,Not a player,-1,6
158,263,412,407,Player,green,Not a player,-1,6
159,263,411,405,Player,green,Not a player,-1,-2
160,263,410,404,Player,green,Not a player,-1,-1
161,263,409,406,Player,green,Not a player,-1,2
162,263,409,409,Player,green,Not a player,0,3
163,263,409,411,Player,green,Not a player,0,2
164,263,410,413,Player,green,Not a player,1,2
165,263,409,414,Player,green,Not a player,-1,1
166,263,408,416,Player,green,Not a player,-1,2
167,263,405,420,Player,green,Not a player,-3,4
168,263,403,424,Player,green,Not a player,-2,4
169,263,401,421,Player,green,Not a player,-2,-3
170,263,400,418,Player,green,Not a player,-1,-3
171,263,391,402,Player,white,Defense,-9,-16
172,263,382,386,Player,white,Defense,-9,-16
173,263,389,374,Player,green,Not a player,7,-12
174,263,397,363,Player,green,Not a player,8,-11
175,263,396,368,Player,green,Not a player,-1,5
176,263,396,373,Player,green,Not a player,0,5
177,263,402,374,Player,green,Not a player,6,1
178,263,409,376,Player,green,Not a player,7,2
179,263,415,356,Player,green,Not a player,6,-20
180,263,421,337,Player,green,Not a player,6,-19
181,263,420,344,Player,green,Not a player,-1,7
182,263,420,352,Player,green,Not a player,0,8
183,263,420,350,Player,green,Not a player,0,-2
184,263,421,349,Player,green,Not a player,1,-1
185,263,425,343,Player,green,Not a player,4,-6
186,263,430,338,Player,green,Not a player,5,-5
187,263,432,342,Player,green,Not a player,2,4
188,263,435,347,Player,green,Not a player,3,5
189,263,446,346,Player,green,Not a player,11,-1
190,263,458,345,Player,green,Not a player,12,-1
191,263,457,352,Player,green,Not a player,-1,7
192,263,457,359,Player,green,Not a player,0,7
193,263,450,355,Player,green,Not a player,-7,-4
194,263,444,351,Player,green,Not a player,-6,-4
195,263,437,339,Player,green,Not a player,-7,-12
196,263,430,328,Player,green,Not a player,-7,-11
197,263,420,338,Player,green,Not a player,-10,10
198,263,411,348,Player,green,Not a player,-9,10
199,263,411,366,Player,green,Not a player,0,18
200,263,411,385,Player,green,Not a player,0,19
201,263,409,390,Player,green,Not a player,-2,5
202,263,407,396,Player,green,Not a player,-2,6
203,263,404,404,Player,green,Not a player,-3,8
204,263,402,413,Player,green,Not a player,-2,9
205,263,405,412,Player,green,Not a player,3,-1
206,263,408,411,Player,green,Not a player,3,-1
207,263,409,416,Player,white,Defense,1,5
208,263,411,421,Player,white,Defense,2,5
103,269,337,19,Player,red,Attack,0,0
104,269,338,9,Player,red,Attack,1,-10
105,269,340,24,Player,red,Attack,2,15
106,269,343,39,Player,red,Attack,3,15
107,269,340,39,Player,red,Attack,-3,0
108,269,338,40,Player,red,Attack,-2,1
109,269,338,40,Player,red,Attack,0,0
110,269,338,40,Player,red,Attack,0,0
113,269,325,16,Player,red,Attack,-13,-24
114,269,326,13,Player,red,Attack,1,-3
115,269,336,39,Player,red,Attack,10,26
116,269,347,66,Player,red,Attack,11,27
117,269,343,59,Player,red,Attack,-4,-7
118,269,339,52,Player,red,Attack,-4,-7
119,269,344,64,Player,red,Attack,5,12
120,269,350,77,Player,red,Attack,6,13
121,269,344,61,Player,white,Defense,-6,-16
122,269,339,45,Player,white,Defense,-5,-16
123,269,346,57,Player,white,Defense,7,12
124,269,353,69,Player,white,Defense,7,12
125,269,344,46,Player,white,Defense,-9,-23
126,269,336,23,Player,white,Defense,-8,-23
127,269,340,35,Player,red,Attack,4,12
128,269,345,47,Player,red,Attack,5,12
129,269,345,43,Player,red,Attack,0,-4
130,269,346,39,Player,red,Attack,1,-4
131,269,351,44,Player,white,Defense,5,5
132,269,357,50,Player,white,Defense,6,6
133,269,360,54,Player,white,Defense,3,4
134,269,363,59,Player,white,Defense,3,5
135,269,366,60,Player,white,Defense,3,1
136,269,370,62,Player,white,Defense,4,2
137,269,372,60,Player,white,Defense,2,-2
138,269,374,59,Player,white,Defense,2,-1
139,269,389,51,Player,red,Attack,15,-8
140,269,404,44,Player,red,Attack,15,-7
141,269,406,55,Player,white,Defense,2,11
142,269,409,67,Player,white,Defense,3,12
143,269,408,107,Player,white,Defense,-1,40
144,269,408,148,Player,white,Defense,0,41
145,269,411,140,Player,red,Attack,3,-8
146,269,415,133,Player,red,Attack,4,-7
147,269,415,133,Player,green,Not a player,0,0
148,269,415,133,Player,green,Not a player,0,0
155,269,427,257,Player,white,Defense,12,124
156,269,428,259,Player,white,Defense,1,2
157,269,428,259,Player,white,Defense,0,0
158,269,429,259,Player,white,Defense,1,0
159,269,434,258,Player,white,Defense,5,-1
160,269,439,258,Player,white,Defense,5,0
161,269,441,259,Player,white,Defense,2,1
162,269,444,261,Player,white,Defense,3,2
163,269,447,259,Player,white,Defense,3,-2
164,269,450,258,Player,white,Defense,3,-1
165,269,453,258,Player,white,Defense,3,0
166,269,456,258,Player,white,Defense,3,0
167,269,459,256,Player,white,Defense,3,-2
168,269,462,255,Player,white,Defense,3,-1
169,269,465,249,Player,white,Defense,3,-6
170,269,469,244,Player,white,Defense,4,-5
171,269,466,224,Player,white,Defense,-3,-20
172,269,463,205,Player,white,Defense,-3,-19
173,269,451,219,Player,white,Defense,-12,14
174,269,439,234,Player,white,Defense,-12,15
175,269,438,232,Player,white,Defense,-1,-2
176,269,437,230,Player,white,Defense,-1,-2
177,269,443,239,Player,white,Defense,6,9
178,269,450,248,Player,white,Defense,7,9
179,269,453,234,Player,white,Defense,3,-14
180,269,457,220,Player,white,Defense,4,-14
181,269,453,226,Player,white,Defense,-4,6
182,269,449,233,Player,white,Defense,-4,7
183,269,444,221,Player,white,Defense,-5,-12
184,269,440,209,Player,white,Defense,-4,-12
185,269,443,200,Player,white,Defense,3,-9
186,269,446,191,Player,white,Defense,3,-9
187,269,448,196,Player,white,Defense,2,5
188,269,451,202,Player,white,Defense,3,6
189,269,444,216,Player,white,Defense,-7,14
190,269,437,231,Player,white,Defense,-7,15
191,269,438,249,Player,white,Defense,1,18
192,269,439,268,Player,white,Defense,1,19
193,269,431,262,Player,white,Defense,-8,-6
194,269,424,256,Player,white,Defense,-7,-6
195,269,417,245,Player,white,Defense,-7,-11
196,269,410,234,Player,white,Defense,-7,-11
197,269,399,243,Player,white,Defense,-11,9
198,269,388,252,Player,white,Defense,-11,9
199,269,389,281,Player,white,Defense,1,29
200,269,391,310,Player,white,Defense,2,29
201,269,387,304,Player,white,Defense,-4,-6
202,269,384,299,Player,white,Defense,-3,-5
203,269,384,306,Player,white,Defense,0,7
204,269,385,314,Player,white,Defense,1,8
205,269,391,308,Player,white,Defense,6,-6
206,269,397,302,Player,white,Defense,6,-6
99,279,448,405,Player,red,Attack,0,0
100,279,453,401,Player,red,Attack,5,-4
101,279,455,407,Player,red,Attack,2,6
102,279,458,414,Player,red,Attack,3,7
103,279,465,413,Player,red,Attack,7,-1
104,279,472,412,Player,red,Attack,7,-1
105,279,472,411,Player,red,Attack,0,-1
106,279,472,410,Player,red,Attack,0,-1
107,279,475,413,Player,red,Attack,3,3
108,279,478,417,Player,red,Attack,3,4
109,279,480,412,Player,red,Attack,2,-5
110,279,482,408,Player,red,Attack,2,-4
111,279,486,412,Player,red,Attack,4,4
112,279,490,416,Player,red,Attack,4,4
113,279,490,413,Player,white,Defense,0,-3
114,279,491,410,Player,white,Defense,1,-3
115,279,491,407,Player,red,Attack,0,-3
116,279,491,404,Player,red,Attack,0,-3
117,279,493,405,Player,red,Attack,2,1
118,279,496,406,Player,red,Attack,3,1
119,279,499,403,Player,red,Attack,3,-3
120,279,503,400,Player,red,Attack,4,-3
121,279,506,404,Player,red,Attack,3,4
122,279,509,409,Player,red,Attack,3,5
123,279,511,413,Player,red,Attack,2,4
124,279,514,417,Player,red,Attack,3,4
125,279,515,412,Player,red,Attack,1,-5
126,279,516,408,Player,red,Attack,1,-4
127,279,519,405,Player,red,Attack,3,-3
128,279,523,403,Player,red,Attack,4,-2
129,279,526,406,Player,white,Defense,3,3
130,279,529,409,Player,white,Defense,3,3
131,279,536,409,Player,white,Defense,7,0
132,279,543,410,Player,white,Defense,7,1
133,279,543,411,Player,white,Defense,0,1
134,279,544,412,Player,white,Defense,1,1
135,279,544,414,Player,white,Defense,0,2
136,279,545,416,Player,white,Defense,1,2
137,279,544,416,Player,white,Defense,-1,0
138,279,544,417,Player,white,Defense,0,1
139,279,521,414,Player,red,Attack,-23,-3
140,279,498,411,Player,red,Attack,-23,-3
141,279,496,412,Player,white,Defense,-2,1
142,279,494,414,Player,white,Defense,-2,2
143,279,446,305,Player,white,Defense,-48,-109
144,279,399,196,Player,white,Defense,-47,-109
145,279,399,190,Player,white,Defense,0,-6
146,279,399,184,Player,white,Defense,0,-6
147,279,401,187,Player,white,Defense,2,3
148,279,403,191,Player,white,Defense,2,4
149,279,400,183,Player,white,Defense,-3,-8
150,279,398,176,Player,white,Defense,-2,-7
151,279,395,156,Player,white,Defense,-3,-20
152,279,392,136,Player,white,Defense,-3,-20
153,279,397,166,Player,white,Defense,5,30
154,279,403,197,Player,white,Defense,6,31
155,279,403,197,Player,white,Defense,0,0
156,279,403,197,Player,white,Defense,0,0
117,301,644,404,Player,red,Attack,0,0
118,301,647,405,Player,red,Attack,3,1
119,301,651,407,Player,red,Attack,4,2
120,301,655,410,Player,red,Attack,4,3
121,301,654,418,Player,red,Attack,-1,8
122,301,653,426,Player,red,Attack,-1,8
123,301,651,433,Player,red,Attack,-2,7
124,301,650,441,Player,red,Attack,-1,8
125,301,650,439,Player,red,Attack,0,-2
126,301,650,438,Player,red,Attack,0,-1
127,301,653,434,Player,red,Attack,3,-4
128,301,656,431,Player,red,Attack,3,-3
129,301,659,431,Player,red,Attack,3,0
130,301,662,431,Player,red,Attack,3,0
131,301,664,431,Player,red,Attack,2,0
132,301,667,432,Player,red,Attack,3,1
133,301,668,433,Player,red,Attack,1,1
134,301,670,434,Player,red,Attack,2,1
135,301,670,436,Player,white,Defense,0,2
136,301,670,438,Player,white,Defense,0,2
133,317,359,290,Player,white,Defense,0,0
134,317,363,289,Player,white,Defense,4,-1
135,317,367,290,Player,white,Defense,4,1
136,317,371,291,Player,white,Defense,4,1
137,317,373,288,Player,white,Defense,2,-3
138,317,376,286,Player,white,Defense,3,-2
139,317,369,269,Player,white,Defense,-7,-17
140,317,362,253,Player,white,Defense,-7,-16
141,317,362,255,Player,white,Defense,0,2
142,317,363,258,Player,white,Defense,1,3
143,317,357,246,Player,white,Defense,-6,-12
144,317,351,234,Player,white,Defense,-6,-12
145,317,353,230,Player,red,Attack,2,-4
146,317,355,227,Player,red,Attack,2,-3
147,317,356,231,Player,red,Attack,1,4
148,317,357,235,Player,red,Attack,1,4
149,317,354,235,Player,red,Attack,-3,0
150,317,352,236,Player,red,Attack,-2,1
151,317,349,235,Player,red,Attack,-3,-1
152,317,346,234,Player,red,Attack,-3,-1
153,317,346,245,Player,red,Attack,0,11
154,317,346,256,Player,red,Attack,0,11
155,317,343,259,Player,red,Attack,-3,3
156,317,341,263,Player,red,Attack,-2,4
157,317,331,263,Player,red,Attack,-10,0
158,317,322,264,Player,red,Attack,-9,1
159,317,325,263,Player,red,Attack,3,-1
160,317,328,262,Player,red,Attack,3,-1
161,317,327,265,Player,red,Attack,-1,3
162,317,326,268,Player,red,Attack,-1,3
163,317,322,266,Player,red,Attack,-4,-2
164,317,318,265,Player,red,Attack,-4,-1
165,317,317,265,Player,red,Attack,-1,0
166,317,317,265,Player,red,Attack,0,0
167,317,313,268,Player,red,Attack,-4,3
168,317,309,272,Player,red,Attack,-4,4
169,317,306,272,Player,white,Defense,-3,0
170,317,304,272,Player,white,Defense,-2,0
171,317,297,262,Player,white,Defense,-7,-10
172,317,290,253,Player,white,Defense,-7,-9
173,317,281,261,Player,red,Attack,-9,8
174,317,273,269,Player,red,Attack,-8,8
175,317,262,270,Player,red,Attack,-11,1
176,317,251,272,Player,red,Attack,-11,2
177,317,257,279,Player,red,Attack,6,7
178,317,263,286,Player,red,Attack,6,7
179,317,264,276,Player,red,Attack,1,-10
180,317,266,266,Player,red,Attack,2,-10
181,317,265,276,Player,white,Defense,-1,10
182,317,265,287,Player,white,Defense,0,11
133,319,666,423,Player,white,Defense,0,0
134,319,669,421,Player,white,Defense,3,-2
135,319,670,429,Player,white,Defense,1,8
136,319,672,437,Player,white,Defense,2,8
137,319,675,435,Player,white,Defense,3,-2
138,319,679,433,Player,white,Defense,4,-2
139,319,667,407,Player,white,Defense,-12,-26
140,319,655,382,Player,white,Defense,-12,-25
141,319,655,381,Player,white,Defense,0,-1
142,319,655,380,Player,white,Defense,0,-1
141,326,352,346,Player,white,Defense,0,0
142,326,352,349,Player,white,Defense,0,3
143,326,327,310,Player,white,Defense,-25,-39
144,326,302,271,Player,white,Defense,-25,-39
145,326,307,268,Player,white,Defense,5,-3
146,326,313,265,Player,white,Defense,6,-3
147,326,316,270,Player,white,Defense,3,5
148,326,319,275,Player,white,Defense,3,5
149,326,317,278,Player,white,Defense,-2,3
150,326,315,281,Player,white,Defense,-2,3
151,326,311,278,Player,white,Defense,-4,-3
152,326,308,275,Player,white,Defense,-3,-3
153,326,315,288,Player,white,Defense,7,13
154,326,322,302,Player,white,Defense,7,14
155,326,322,307,Player,white,Defense,0,5
156,326,322,312,Player,white,Defense,0,5
157,326,316,317,Player,white,Defense,-6,5
158,326,310,323,Player,white,Defense,-6,6
159,326,310,317,Player,white,Defense,0,-6
160,326,311,312,Player,white,Defense,1,-5
161,326,311,312,Player,white,Defense,0,0
162,326,311,312,Player,white,Defense,0,0
165,326,307,314,Player,white,Defense,-4,2
166,326,307,314,Player,white,Defense,0,0
169,326,298,331,Player,white,Defense,-9,17
170,326,295,332,Player,white,Defense,-3,1
171,326,288,316,Player,white,Defense,-7,-16
172,326,281,300,Player,white,Defense,-7,-16
173,326,282,297,Player,white,Defense,1,-3
174,326,284,294,Player,white,Defense,2,-3
175,326,275,296,Player,white,Defense,-9,2
176,326,266,299,Player,white,Defense,-9,3
177,326,271,306,Player,white,Defense,5,7
178,326,277,314,Player,white,Defense,6,8
179,326,278,305,Player,white,Defense,1,-9
180,326,279,296,Player,white,Defense,1,-9
181,326,278,305,Player,white,Defense,-1,9
182,326,277,315,Player,white,Defense,-1,10
183,326,271,318,Player,white,Defense,-6,3
184,326,265,321,Player,white,Defense,-6,3
185,326,272,322,Player,white,Defense,7,1
186,326,279,324,Player,white,Defense,7,2
187,326,286,333,Player,white,Defense,7,9
188,326,293,342,Player,white,Defense,7,9
189,326,294,329,Player,white,Defense,1,-13
190,326,296,317,Player,white,Defense,2,-12
191,326,286,302,Player,white,Defense,-10,-15
192,326,276,288,Player,white,Defense,-10,-14
193,326,269,274,Player,white,Defense,-7,-14
194,326,263,261,Player,white,Defense,-6,-13
195,326,254,245,Player,white,Defense,-9,-16
196,326,246,230,Player,white,Defense,-8,-15
197,326,236,229,Player,white,Defense,-10,-1
198,326,226,228,Player,white,Defense,-10,-1
199,326,229,257,Player,white,Defense,3,29
200,326,233,287,Player,white,Defense,4,30
201,326,229,290,Player,white,Defense,-4,3
202,326,225,293,Player,white,Defense,-4,3
203,326,222,297,Player,white,Defense,-3,4
204,326,220,301,Player,white,Defense,-2,4
205,326,213,299,Player,white,Defense,-7,-2
206,326,207,297,Player,white,Defense,-6,-2
207,326,208,314,Player,white,Defense,1,17
208,326,210,332,Player,white,Defense,2,18
209,326,207,340,Player,white,Defense,-3,8
210,326,204,349,Player,white,Defense,-3,9
211,326,204,343,Player,white,Defense,0,-6
212,326,205,338,Player,white,Defense,1,-5
213,326,200,342,Player,white,Defense,-5,4
214,326,195,346,Player,white,Defense,-5,4
215,326,202,361,Player,white,Defense,7,15
216,326,209,376,Player,white,Defense,7,15
217,326,175,360,Player,white,Defense,-34,-16
218,326,141,344,Player,white,Defense,-34,-16
219,326,136,345,Player,white,Defense,-5,1
220,326,132,346,Player,white,Defense,-4,1
141,329,355,289,Player,white,Defense,0,0
142,329,357,292,Player,white,Defense,2,3
143,329,343,252,Player,red,Attack,-14,-40
144,329,330,213,Player,red,Attack,-13,-39
145,329,333,210,Player,white,Defense,3,-3
146,329,336,207,Player,white,Defense,3,-3
147,329,337,211,Player,white,Defense,1,4
148,329,338,216,Player,white,Defense,1,5
149,329,334,216,Player,white,Defense,-4,0
150,329,331,217,Player,white,Defense,-3,1
151,329,328,215,Player,white,Defense,-3,-2
152,329,325,213,Player,white,Defense,-3,-2
153,329,327,228,Player,white,Defense,2,15
154,329,330,243,Player,white,Defense,3,15
155,329,328,245,Player,white,Defense,-2,2
156,329,326,248,Player,white,Defense,-2,3
157,329,316,246,Player,white,Defense,-10,-2
158,329,306,245,Player,white,Defense,-10,-1
159,329,310,245,Player,white,Defense,4,0
160,329,315,246,Player,white,Defense,5,1
161,329,314,248,Player,white,Defense,-1,2
162,329,314,251,Player,white,Defense,0,3
163,329,309,249,Player,white,Defense,-5,-2
164,329,305,248,Player,white,Defense,-4,-1
165,329,306,249,Player,white,Defense,1,1
166,329,307,251,Player,white,Defense,1,2
167,329,304,253,Player,white,Defense,-3,2
168,329,301,256,Player,white,Defense,-3,3
169,329,298,253,Player,white,Defense,-3,-3
170,329,296,250,Player,white,Defense,-2,-3
171,329,294,237,Player,white,Defense,-2,-13
172,329,293,224,Player,white,Defense,-1,-13
173,329,287,224,Player,white,Defense,-6,0
174,329,282,224,Player,white,Defense,-5,0
175,329,270,219,Player,white,Defense,-12,-5
176,329,259,215,Player,white,Defense,-11,-4
177,329,267,224,Player,white,Defense,8,9
178,329,275,234,Player,white,Defense,8,10
179,329,279,227,Player,white,Defense,4,-7
180,329,284,220,Player,white,Defense,5,-7
181,329,282,231,Player,white,Defense,-2,11
182,329,281,242,Player,white,Defense,-1,11
183,329,276,236,Player,white,Defense,-5,-6
184,329,272,230,Player,white,Defense,-4,-6
185,329,273,220,Player,white,Defense,1,-10
186,329,274,211,Player,white,Defense,1,-9
187,329,283,226,Player,white,Defense,9,15
188,329,293,242,Player,white,Defense,10,16
189,329,304,221,Player,white,Defense,11,-21
190,329,316,200,Player,white,Defense,12,-21
191,329,323,200,Player,white,Defense,7,0
192,329,331,200,Player,white,Defense,8,0
193,329,325,192,Player,white,Defense,-6,-8
194,329,320,184,Player,white,Defense,-5,-8
195,329,315,177,Player,white,Defense,-5,-7
196,329,311,170,Player,white,Defense,-4,-7
197,329,304,191,Player,white,Defense,-7,21
198,329,298,212,Player,white,Defense,-6,21
199,329,303,252,Player,white,Defense,5,40
200,329,308,292,Player,white,Defense,5,40
201,329,304,300,Player,white,Defense,-4,8
202,329,300,309,Player,white,Defense,-4,9
203,329,297,317,Player,white,Defense,-3,8
204,329,295,326,Player,white,Defense,-2,9
205,329,282,297,Player,white,Defense,-13,-29
206,329,270,269,Player,white,Defense,-12,-28
207,329,269,280,Player,white,Defense,-1,11
208,329,269,292,Player,white,Defense,0,12
209,329,259,295,Player,white,Defense,-10,3
210,329,249,299,Player,white,Defense,-10,4
211,329,243,292,Player,white,Defense,-6,-7
212,329,238,285,Player,white,Defense,-5,-7
213,329,227,292,Player,white,Defense,-11,7
214,329,216,300,Player,white,Defense,-11,8
215,329,214,310,Player,white,Defense,-2,10
216,329,212,320,Player,white,Defense,-2,10
217,329,161,294,Player,white,Defense,-51,-26
218,329,111,268,Player,white,Defense,-50,-26
219,329,106,264,Player,white,Defense,-5,-4
220,329,101,260,Player,white,Defense,-5,-4
141,333,345,513,Player,white,Defense,0,0
142,333,344,516,Player,white,Defense,-1,3
143,333,296,493,Player,white,Defense,-48,-23
144,333,249,471,Player,white,Defense,-47,-22
143,347,348,26,Player,white,Defense,0,0
144,347,328,41,Player,white,Defense,-20,15
145,347,333,37,Player,white,Defense,5,-4
146,347,338,33,Player,white,Defense,5,-4
147,347,337,29,Player,white,Defense,-1,-4
148,347,337,26,Player,white,Defense,0,-3
149,347,336,20,Player,white,Defense,-1,-6
150,347,336,14,Player,white,Defense,0,-6
151,347,336,15,Player,white,Defense,0,1
152,347,337,17,Player,white,Defense,1,2
153,347,347,31,Player,white,Defense,10,14
154,347,358,46,Player,white,Defense,11,15
155,347,356,43,Player,white,Defense,-2,-3
156,347,354,40,Player,white,Defense,-2,-3
157,347,354,40,Player,white,Defense,0,0
158,347,354,40,Player,white,Defense,0,0
161,347,347,34,Player,white,Defense,-7,-6
162,347,346,35,Player,white,Defense,-1,1
163,347,340,19,Player,white,Defense,-6,-16
164,347,334,3,Player,white,Defense,-6,-16
